dataset,trial,layer,mode,bit_setting,bits,logit_cosine_similarity,logit_mae,logit_mse,next_logit_kl,logit_spearman,logit_top1_match,logit_top5_match,logit_top5_overlap,hidden_cosine_similarity,hidden_mae,hidden_mse,attention_output_relative_error,memory_bits,memory_ratio_vs_exact,prefill_seconds,decode_seconds,peak_vram_mb,key_mode,value_mode,value_rotation_policy,rotation_seed,qjl_seed
paper_captured:coding,0,2,key_only_random,2,2.0,1.0,21.125,716.0,1.869600345373798e-28,0.9826613068580627,1.0,1.0,0.9000000357627869,1.0,0.002044677734375,4.673004150390625e-05,0.005096435546875,296960.0,0.56640625,0.022448199990321882,0.003042199998162687,0.0,key_only_random,exact,exact,20293.0,20365.0
paper_captured:coding,0,2,full_kv,2,2.0,1.0,21.125,716.0,1.869600345373798e-28,0.9826613068580627,1.0,1.0,0.9000000357627869,0.9453125,0.3125,0.2001953125,0.33203125,68608.0,0.130859375,0.04624859998875763,0.0023270999954547733,0.0,full_kv,full_kv,random_haar,20293.0,20365.0
paper_captured:coding,0,2,key_only_random,2.5,2.5,1.0,15.75,392.0,1.1754027487793076e-28,0.9848286509513855,1.0,1.0,0.9000000357627869,1.0,0.000919342041015625,7.4803829193115234e-06,0.0020294189453125,301056.0,0.57421875,0.02481149999948684,0.0028510999982245266,0.0,key_only_random,exact,exact,20298.0,20370.0
paper_captured:coding,0,2,full_kv,2.5,2.5,1.0,15.75,392.0,1.1754027487793076e-28,0.9848286509513855,1.0,1.0,0.9000000357627869,0.96484375,0.263671875,0.14453125,0.283203125,76800.0,0.146484375,0.04696459999831859,0.002368500005104579,0.0,full_kv,full_kv,random_haar,20298.0,20370.0
paper_captured:coding,0,2,key_only_random,3,3.0,1.0,10.6875,182.0,-1.173430596516255e-29,0.9894153475761414,1.0,1.0,0.8625000715255737,1.0,0.000904083251953125,6.377696990966797e-06,0.0018768310546875,313344.0,0.59765625,0.023906499991426244,0.002681499987374991,0.0,key_only_random,exact,exact,20303.0,20375.0
paper_captured:coding,0,2,full_kv,3,3.0,1.0,10.6875,182.0,-1.173430596516255e-29,0.9894153475761414,1.0,1.0,0.8625000715255737,0.984375,0.17578125,0.064453125,0.1884765625,101376.0,0.193359375,0.04489889999968,0.005095400003483519,0.0,full_kv,full_kv,random_haar,20303.0,20375.0
paper_captured:coding,0,2,key_only_random,3.5,3.5,0.99609375,10.0,155.0,-8.936314941956774e-32,0.9834173321723938,1.0,1.0,0.925000011920929,1.0,0.0012359619140625,1.150369644165039e-05,0.0025177001953125,317440.0,0.60546875,0.03125890000956133,0.003715699989697896,0.0,key_only_random,exact,exact,20308.0,20380.0
paper_captured:coding,0,2,full_kv,3.5,3.5,0.99609375,10.0,155.0,-8.936314941956774e-32,0.9834173321723938,1.0,1.0,0.925000011920929,0.98828125,0.1435546875,0.042236328125,0.15234375,109568.0,0.208984375,0.04879359999904409,0.0036228000099072233,0.0,full_kv,full_kv,random_haar,20308.0,20380.0
paper_captured:coding,0,2,key_only_random,4,4.0,1.0,6.5,64.5,-5.916456789157589e-29,0.9942036271095276,1.0,1.0,0.925000011920929,1.0,0.0014495849609375,2.3365020751953125e-05,0.0035858154296875,329728.0,0.62890625,0.024249499998404644,0.004596600003424101,0.0,key_only_random,exact,exact,20313.0,20385.0
paper_captured:coding,0,2,full_kv,4,4.0,1.0,6.5,64.5,-5.916456789157589e-29,0.9942036271095276,1.0,1.0,0.925000011920929,0.99609375,0.08837890625,0.0155029296875,0.0927734375,134144.0,0.255859375,0.05507450000732206,0.004881100001512095,0.0,full_kv,full_kv,random_haar,20313.0,20385.0
paper_captured:coding,0,2,key_only_random,8,8.0,1.0,1.640625,5.25,-1.1832913578315177e-29,0.9990927577018738,1.0,1.0,0.987500011920929,1.0,0.0001678466796875,8.083879947662354e-07,0.00067138671875,395264.0,0.75390625,0.025095000004512258,0.0023170999920694157,0.0,key_only_random,exact,exact,20353.0,20425.0
paper_captured:coding,0,2,full_kv,8,8.0,1.0,1.640625,5.25,-1.1832913578315177e-29,0.9990927577018738,1.0,1.0,0.987500011920929,1.0,0.0272216796875,0.0015411376953125,0.029296875,265216.0,0.505859375,0.04972219999763183,0.004077499994309619,0.0,full_kv,full_kv,random_haar,20353.0,20425.0
paper_captured:coding,0,3,exact,exact,,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,524288.0,1.0,0.000411000000895001,0.0002449000021442771,0.0,,,,,
paper_captured:coding,0,3,key_only_random,2,2.0,1.0,22.125,728.0,1.8973538018496328e-18,0.9868951439857483,1.0,1.0,0.8250000476837158,1.0,0.0126953125,0.000606536865234375,0.0264892578125,296960.0,0.56640625,0.023778199989465065,0.0025655999925220385,0.0,key_only_random,exact,exact,20424.0,20496.0
paper_captured:coding,0,3,full_kv,2,2.0,1.0,22.125,728.0,1.8973538018496328e-18,0.9868951439857483,1.0,1.0,0.8250000476837158,0.94140625,0.2490234375,0.0986328125,0.337890625,68608.0,0.130859375,0.04820340000151191,0.00608269999793265,0.0,full_kv,full_kv,random_haar,20424.0,20496.0
paper_captured:coding,0,3,key_only_random,2.5,2.5,1.0,14.625,336.0,-1.212951180468158e-18,0.991431474685669,1.0,1.0,0.862500011920929,0.99609375,0.025634765625,0.002838134765625,0.05712890625,301056.0,0.57421875,0.024386700009927154,0.003156000006129034,0.0,key_only_random,exact,exact,20429.0,20501.0
