dataset,mode,bit_setting,bits,metric,n,mean,std,sem,ci95_low,ci95_high
paper_captured:coding,full_kv,3,3.0,next_logit_kl,24,0.0885417629033327,0.4337637881197861,0.08854166248251599,-0.09462062103027875,0.27170414683694416
paper_captured:coding,full_kv,3,3.0,peak_vram_mb,24,0.0,0.0,0.0,0.0,0.0
paper_captured:coding,full_kv,3,3.0,prefill_seconds,24,0.059266312501373854,0.029237594644386772,0.005968099015423149,0.046920359053384326,0.07161226594936339
paper_captured:coding,full_kv,3.5,3.5,attention_output_relative_error,24,0.1517333984375,0.00296223569512207,0.000604663829242309,0.1504825560053928,0.1529842408696072
paper_captured:coding,full_kv,3.5,3.5,decode_seconds,24,0.006950733334330532,0.009720810467033358,0.0019842521275447974,0.002845995069694798,0.011055471598966266
paper_captured:coding,full_kv,3.5,3.5,hidden_cosine_similarity,24,0.990234375,0.0032580377196417933,0.0006650441646552724,0.9888586263275211,0.9916101236724789
paper_captured:coding,full_kv,3.5,3.5,hidden_mae,24,0.22127278645833334,0.16980553997102799,0.03466141070223267,0.14957019542129946,0.29297537749536723
paper_captured:coding,full_kv,3.5,3.5,hidden_mse,24,0.13036092122395834,0.18406720710878524,0.0375725613163097,0.05263615631403794,0.20808568613387873
paper_captured:coding,full_kv,3.5,3.5,logit_cosine_similarity,24,0.9986979166666666,0.0045593130868887876,0.0009306658867059329,0.996772687597375,1.0006231457359582
paper_captured:coding,full_kv,3.5,3.5,logit_mae,24,9.84765625,1.268722307070873,0.2589768564675261,9.311921804946051,10.383390695053949
paper_captured:coding,full_kv,3.5,3.5,logit_mse,24,153.77083333333334,36.36409456027203,7.422789719248659,138.41562289006933,169.12604377659736
paper_captured:coding,full_kv,3.5,3.5,logit_spearman,24,0.9888314853111903,0.005922768931515057,0.0012089801455517513,0.9863305193322491,0.9913324512901314
paper_captured:coding,full_kv,3.5,3.5,logit_top1_match,24,0.9973958333333334,0.01275775907699572,0.002604166666666667,0.9920087041395338,1.002782962527133
paper_captured:coding,full_kv,3.5,3.5,logit_top5_match,24,1.0,0.0,0.0,1.0,1.0
paper_captured:coding,full_kv,3.5,3.5,logit_top5_overlap,24,0.898437517384688,0.04223905205123244,0.008622010395364886,0.8806015299632043,0.9162735048061718
paper_captured:coding,full_kv,3.5,3.5,memory_bits,24,109568.0,0.0,0.0,109568.0,109568.0
paper_captured:coding,full_kv,3.5,3.5,memory_ratio_vs_exact,24,0.208984375,0.0,0.0,0.208984375,0.208984375
paper_captured:coding,full_kv,3.5,3.5,next_logit_kl,24,0.08854199363850056,0.4337637389764611,0.08854165245117677,-0.09462036954370469,0.2717043568207058
paper_captured:coding,full_kv,3.5,3.5,peak_vram_mb,24,0.0,0.0,0.0,0.0,0.0
paper_captured:coding,full_kv,3.5,3.5,prefill_seconds,24,0.07649209583481327,0.08428029206407542,0.017203642577476936,0.04090364968998643,0.11208054197964011
paper_captured:coding,full_kv,4,4.0,attention_output_relative_error,24,0.09574381510416667,0.0024642976856779344,0.0005030226586860354,0.09470323345306259,0.09678439675527076
paper_captured:coding,full_kv,4,4.0,decode_seconds,24,0.018648633333214093,0.05247378745657389,0.010711167011655197,-0.003509103821915889,0.040806370488344075
paper_captured:coding,full_kv,4,4.0,hidden_cosine_similarity,24,0.9959309895833334,0.002696300983149804,0.0005503801334734704,0.9947924415316001,0.9970695376350667
paper_captured:coding,full_kv,4,4.0,hidden_mae,24,0.140228271484375,0.10847385799517757,0.022142133543275544,0.09442377841916315,0.18603276454958684
paper_captured:coding,full_kv,4,4.0,hidden_mse,24,0.05195490519205729,0.07435531076233248,0.015177714252815756,0.02055741109420431,0.08335239928991027
paper_captured:coding,full_kv,4,4.0,logit_cosine_similarity,24,0.9996744791666666,0.005140666641719363,0.001049334184163269,0.9975037660207244,1.0018451923126088
paper_captured:coding,full_kv,4,4.0,logit_mae,24,6.173177083333333,0.7386470427011288,0.15077569621946194,5.861273791882713,6.485080374783953
paper_captured:coding,full_kv,4,4.0,logit_mse,24,61.697916666666664,13.617838997038973,2.779729745176644,55.947607574398795,67.44822575893453
paper_captured:coding,full_kv,4,4.0,logit_spearman,24,0.9944010476271311,0.0026807180734765073,0.0005471992853561823,0.9932690796610631,0.9955330155931991
paper_captured:coding,full_kv,4,4.0,logit_top1_match,24,1.0,0.0,0.0,1.0,1.0
paper_captured:coding,full_kv,4,4.0,logit_top5_match,24,1.0,0.0,0.0,1.0,1.0
paper_captured:coding,full_kv,4,4.0,logit_top5_overlap,24,0.9281250362594923,0.03781568652066591,0.007719094687389603,0.9121568722888785,0.944093200230106
paper_captured:coding,full_kv,4,4.0,memory_bits,24,134144.0,0.0,0.0,134144.0,134144.0
paper_captured:coding,full_kv,4,4.0,memory_ratio_vs_exact,24,0.255859375,0.0,0.0,0.255859375,0.255859375
paper_captured:coding,full_kv,4,4.0,next_logit_kl,24,3.8711975016058377e-07,2.0401208970832854e-06,4.1643793428692697e-07,-4.743477518692554e-07,1.2485872521904229e-06
paper_captured:coding,full_kv,4,4.0,peak_vram_mb,24,0.0,0.0,0.0,0.0,0.0
paper_captured:coding,full_kv,4,4.0,prefill_seconds,24,0.08532697083379996,0.1672351020189374,0.034136722252390464,0.014709780551631135,0.1559441611159688
paper_captured:coding,key_only_random,2,2.0,attention_output_relative_error,24,0.030347824096679688,0.02902451613215807,0.005924604546247173,0.01809184581336218,0.0426038023799972
paper_captured:coding,key_only_random,2,2.0,decode_seconds,24,0.004148875001192209,0.001906740334443734,0.00038921174094757444,0.0033437291712165623,0.004954020831167857
paper_captured:coding,key_only_random,2,2.0,hidden_cosine_similarity,24,1.0006510416666667,0.004258360409667456,0.0008692341787128673,0.998852893767636,1.0024491895656975
paper_captured:coding,key_only_random,2,2.0,hidden_mae,24,0.016668955485026043,0.014240534452962477,0.0029068369228568373,0.010655705162311157,0.022682205807740927
paper_captured:coding,key_only_random,2,2.0,hidden_mse,24,0.00430123507976532,0.007532582533179256,0.001537581970974193,0.0011205044338664346,0.007481965725664205
paper_captured:coding,key_only_random,2,2.0,logit_cosine_similarity,24,0.9972330729166666,0.003354190313654379,0.0006846712307199244,0.9958167225646029,0.9986494232687304
paper_captured:coding,key_only_random,2,2.0,logit_mae,24,20.0234375,3.024290952878549,0.6173308056889976,18.746391430665334,21.300483569334666
paper_captured:coding,key_only_random,2,2.0,logit_mse,24,636.4166666666666,181.6637880372915,37.08196545270692,559.7067766236282,713.126556709705
paper_captured:coding,key_only_random,2,2.0,logit_spearman,24,0.9759324615200361,0.011269801246206648,0.0023004385463156886,0.9711736418138989,0.9806912812261733
paper_captured:coding,key_only_random,2,2.0,logit_top1_match,24,0.9973958333333334,0.01275775907699572,0.002604166666666667,0.9920087041395338,1.002782962527133
paper_captured:coding,key_only_random,2,2.0,logit_top5_match,24,0.9973958333333334,0.01275775907699572,0.002604166666666667,0.9920087041395338,1.002782962527133
paper_captured:coding,key_only_random,2,2.0,logit_top5_overlap,24,0.843229204416275,0.052515422438628646,0.010719665716778869,0.8210538863501122,0.8654045224824378
paper_captured:coding,key_only_random,2,2.0,memory_bits,24,296960.0,0.0,0.0,296960.0,296960.0
